id,dateSubmitted,employeeId,employeeName,problem,category,department,proposedSolution,status,implementationDate,createDate,createUserId,modifyDate,modifyUserId,deleted,deleteUserId,deleteDate
4222,2022-02-12 00:00:00,1874,Jessica Lee,Confusion with new company software,2,Engineering,Check backup and retrieve from last sync,2,NULL,2022-02-12 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4223,2022-02-13 00:00:00,1961,Michael Brown,Cannot log into company CRM system,3,QA,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,2,NULL,2022-02-13 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4224,2022-02-13 00:00:00,1668,David Wilson,Customer service queries piling up,2,Operations,Automate data entry using a workflow management tool,1,NULL,2022-02-13 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4225,2022-02-13 00:00:00,1290,Emily Johnson,Confusion with new company software,4,Design,Check permissions on the shared folder and ensure everyone has the correct access,4,NULL,2022-02-13 00:00:00,2,NULL,NULL,NULL,NULL,NULL
4226,2022-02-13 00:00:00,1961,Michael Brown,Missing important files from project folder,4,HR,Schedule a training session for all employees,2,NULL,2022-02-13 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4227,2022-02-14 00:00:00,1668,David Wilson,Difficulty accessing shared files,4,Finance,Check permissions on the shared folder and ensure everyone has the correct access,4,NULL,2022-02-14 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4228,2022-02-14 00:00:00,1290,Emily Johnson,Cannot log into company CRM system,1,Finance,Check permissions on the shared folder and ensure everyone has the correct access,1,NULL,2022-02-14 00:00:00,2,NULL,NULL,NULL,NULL,NULL
4229,2022-02-14 00:00:00,1668,David Wilson,Emails not syncing across devices,3,HR,Monitor workloads and encourage regular breaks and time-off,2,NULL,2022-02-14 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4230,2022-02-14 00:00:00,1874,Jessica Lee,Employee absence without notice,1,QA,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,4,NULL,2022-02-14 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4231,2022-02-14 00:00:00,1290,Emily Johnson,Lack of collaboration on shared projects,1,Design,Restart printer and check network settings,4,NULL,2022-02-14 00:00:00,2,NULL,NULL,NULL,NULL,NULL
4232,2022-02-14 00:00:00,1874,Jessica Lee,Employee burnout from overwork,4,Finance,Reconfigure email settings and ensure synchronization is enabled,2,NULL,2022-02-14 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4233,2022-02-14 00:00:00,1874,Jessica Lee,Printer not connecting to the network,1,HR,Restart the system and check network settings,1,NULL,2022-02-14 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4234,2022-02-14 00:00:00,1538,James Harris,Missing important files from project folder,5,HR,Automate data entry using a workflow management tool,3,2024-10-14 00:00:00,2022-02-14 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4235,2022-02-14 00:00:00,1668,David Wilson,Missed deadline due to lack of resources,1,QA,Reset the password and check internet connectivity,4,NULL,2022-02-14 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4236,2022-02-14 00:00:00,1874,Jessica Lee,Printer not connecting to the network,1,QA,Schedule a training session for all employees,3,2022-12-2 00:00:00,2022-02-14 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4237,2022-02-14 00:00:00,1290,Emily Johnson,Unable to access shared company drive,5,HR,Automate data entry using a workflow management tool,5,NULL,2022-02-14 00:00:00,2,NULL,NULL,NULL,NULL,NULL
4238,2022-02-15 00:00:00,1874,Jessica Lee,Slow response times for customer emails,2,Engineering,Automate data entry using a workflow management tool,2,NULL,2022-02-15 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4239,2022-02-15 00:00:00,1284,Sarah Davis,Employee absence without notice,5,QA,Automate data entry using a workflow management tool,3,2020-1-25 00:00:00,2022-02-15 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4240,2022-02-15 00:00:00,1284,Sarah Davis,Difficulty accessing shared files,2,Design,Implement an email template for quick replies,2,NULL,2022-02-15 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4241,2022-02-15 00:00:00,1917,John Smith,Computer running slow,4,Finance,Assign more staff to handle customer service during peak hours,5,NULL,2022-02-15 00:00:00,6,NULL,NULL,NULL,NULL,NULL
4242,2022-02-15 00:00:00,1874,Jessica Lee,Team communication is unclear,4,Operations,Request additional resources from the project manager and adjust the timeline,5,NULL,2022-02-15 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4243,2022-02-15 00:00:00,1668,David Wilson,Emails not syncing across devices,4,Finance,Restart printer and check network settings,4,NULL,2022-02-15 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4244,2022-02-15 00:00:00,1284,Sarah Davis,Printer not connecting to the network,3,Operations,Request additional resources from the project manager and adjust the timeline,4,NULL,2022-02-15 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4245,2022-02-15 00:00:00,1917,John Smith,Lack of collaboration on shared projects,1,Finance,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,4,NULL,2022-02-15 00:00:00,6,NULL,NULL,NULL,NULL,NULL
4246,2022-02-16 00:00:00,1284,Sarah Davis,Employee absence without notice,3,QA,Reset the password and check internet connectivity,3,2021-1-26 00:00:00,2022-02-16 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4247,2022-02-16 00:00:00,1917,John Smith,Computer running slow,5,HR,Clear cache and run a disk cleanup utility,1,NULL,2022-02-16 00:00:00,6,NULL,NULL,NULL,NULL,NULL
4248,2022-02-16 00:00:00,1290,Emily Johnson,Difficulty accessing shared files,1,Finance,Implement a clear communication plan using project management tools,1,NULL,2022-02-16 00:00:00,2,NULL,NULL,NULL,NULL,NULL
4249,2022-02-16 00:00:00,1284,Sarah Davis,Customer service queries piling up,3,Operations,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,3,2024-11-3 00:00:00,2022-02-16 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4250,2022-02-16 00:00:00,1874,Jessica Lee,Slow response times for customer emails,5,Engineering,Implement a clear communication plan using project management tools,4,NULL,2022-02-16 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4251,2022-02-16 00:00:00,1874,Jessica Lee,Employee burnout from overwork,2,Design,Check permissions on the shared folder and ensure everyone has the correct access,1,NULL,2022-02-16 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4252,2022-02-17 00:00:00,1284,Sarah Davis,Confusion with new company software,1,QA,Request additional resources from the project manager and adjust the timeline,5,NULL,2022-02-17 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4253,2022-02-17 00:00:00,1538,James Harris,Customer service queries piling up,4,Design,Check permissions on the shared folder and ensure everyone has the correct access,5,NULL,2022-02-17 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4254,2022-02-17 00:00:00,1538,James Harris,Printer not connecting to the network,1,Operations,Check backup and retrieve from last sync,1,NULL,2022-02-17 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4255,2022-02-17 00:00:00,1284,Sarah Davis,Slow response times for customer emails,2,HR,Reset the password and check internet connectivity,5,NULL,2022-02-17 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4256,2022-02-17 00:00:00,1961,Michael Brown,Employee burnout from overwork,3,HR,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,4,NULL,2022-02-17 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4257,2022-02-18 00:00:00,1961,Michael Brown,Manual data entry errors,2,QA,Request additional resources from the project manager and adjust the timeline,3,2024-5-16 00:00:00,2022-02-18 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4258,2022-02-18 00:00:00,1668,David Wilson,Difficulty accessing shared files,3,Design,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,1,NULL,2022-02-18 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4259,2022-02-18 00:00:00,1284,Sarah Davis,Employee absence without notice,2,QA,Schedule a training session for all employees,1,NULL,2022-02-18 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4260,2022-02-18 00:00:00,1917,John Smith,Team communication is unclear,3,Engineering,Check backup and retrieve from last sync,5,NULL,2022-02-18 00:00:00,6,NULL,NULL,NULL,NULL,NULL
4261,2022-02-19 00:00:00,1961,Michael Brown,Emails not syncing across devices,3,Design,Automate data entry using a workflow management tool,5,NULL,2022-02-19 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4262,2022-02-19 00:00:00,1874,Jessica Lee,Missing important files from project folder,1,Operations,Restart the system and check network settings,5,NULL,2022-02-19 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4263,2022-02-19 00:00:00,1284,Sarah Davis,Missing important files from project folder,3,Finance,Reset the password and check internet connectivity,4,NULL,2022-02-19 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4264,2022-02-19 00:00:00,1538,James Harris,Cannot log into company CRM system,5,Design,Reconfigure email settings and ensure synchronization is enabled,3,2023-1-7 00:00:00,2022-02-19 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4265,2022-02-19 00:00:00,1284,Sarah Davis,Missing important files from project folder,2,QA,Assign more staff to handle customer service during peak hours,2,NULL,2022-02-19 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4266,2022-02-19 00:00:00,1874,Jessica Lee,Lack of collaboration on shared projects,2,Finance,Clear cache and run a disk cleanup utility,1,NULL,2022-02-19 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4267,2022-02-20 00:00:00,1874,Jessica Lee,Employee burnout from overwork,5,Design,Check permissions on the shared folder and ensure everyone has the correct access,2,NULL,2022-02-20 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4268,2022-02-20 00:00:00,1284,Sarah Davis,Unable to access shared company drive,4,HR,Restart the system and check network settings,3,2021-3-1 00:00:00,2022-02-20 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4269,2022-02-20 00:00:00,1290,Emily Johnson,Printer not connecting to the network,4,Engineering,Clear cache and run a disk cleanup utility,3,2023-5-19 00:00:00,2022-02-20 00:00:00,2,NULL,NULL,NULL,NULL,NULL
4270,2022-02-20 00:00:00,1874,Jessica Lee,Emails not syncing across devices,4,Engineering,Assign more staff to handle customer service during peak hours,1,NULL,2022-02-20 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4271,2022-02-20 00:00:00,1961,Michael Brown,Customer service queries piling up,1,QA,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,4,NULL,2022-02-20 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4272,2022-02-20 00:00:00,1874,Jessica Lee,Computer running slow,2,Finance,Set up a reminder system for employees to notify HR of absences in advance,4,NULL,2022-02-20 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4273,2022-02-20 00:00:00,1961,Michael Brown,Computer running slow,1,Design,Check permissions on the shared folder and ensure everyone has the correct access,5,NULL,2022-02-20 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4274,2022-02-21 00:00:00,1961,Michael Brown,Lack of collaboration on shared projects,2,Design,Request additional resources from the project manager and adjust the timeline,2,NULL,2022-02-21 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4275,2022-02-21 00:00:00,1284,Sarah Davis,Employee burnout from overwork,5,HR,Restart the system and check network settings,2,NULL,2022-02-21 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4276,2022-02-21 00:00:00,1668,David Wilson,Customer service queries piling up,1,Finance,Reset the password and check internet connectivity,1,NULL,2022-02-21 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4277,2022-02-21 00:00:00,1668,David Wilson,Employee burnout from overwork,3,Engineering,Schedule a training session for all employees,2,NULL,2022-02-21 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4278,2022-02-21 00:00:00,1538,James Harris,Printer not connecting to the network,3,HR,Check backup and retrieve from last sync,1,NULL,2022-02-21 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4279,2022-02-22 00:00:00,1917,John Smith,Team communication is unclear,3,Operations,Implement a clear communication plan using project management tools,2,NULL,2022-02-22 00:00:00,6,NULL,NULL,NULL,NULL,NULL
4280,2022-02-22 00:00:00,1290,Emily Johnson,Employee absence without notice,4,Engineering,Schedule a training session for all employees,3,2022-10-13 00:00:00,2022-02-22 00:00:00,2,NULL,NULL,NULL,NULL,NULL
4281,2022-02-22 00:00:00,1538,James Harris,Printer not connecting to the network,5,Operations,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,4,NULL,2022-02-22 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4282,2022-02-22 00:00:00,1668,David Wilson,Employee burnout from overwork,3,Engineering,Schedule a training session for all employees,1,NULL,2022-02-22 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4283,2022-02-22 00:00:00,1668,David Wilson,Unable to access shared company drive,4,Design,Automate data entry using a workflow management tool,2,NULL,2022-02-22 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4284,2022-02-22 00:00:00,1538,James Harris,Printer not connecting to the network,2,Engineering,Clear cache and run a disk cleanup utility,2,NULL,2022-02-22 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4285,2022-02-22 00:00:00,1284,Sarah Davis,Difficulty accessing shared files,4,Design,Monitor workloads and encourage regular breaks and time-off,5,NULL,2022-02-22 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4286,2022-02-23 00:00:00,1917,John Smith,Employee absence without notice,2,Finance,Check backup and retrieve from last sync,5,NULL,2022-02-23 00:00:00,6,NULL,NULL,NULL,NULL,NULL
4287,2022-02-23 00:00:00,1538,James Harris,Cannot log into company CRM system,4,Design,Reconfigure email settings and ensure synchronization is enabled,2,NULL,2022-02-23 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4288,2022-02-23 00:00:00,1284,Sarah Davis,Computer running slow,2,Operations,Implement an email template for quick replies,2,NULL,2022-02-23 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4289,2022-02-23 00:00:00,1961,Michael Brown,Computer running slow,2,QA,Check backup and retrieve from last sync,5,NULL,2022-02-23 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4290,2022-02-23 00:00:00,1668,David Wilson,Emails not syncing across devices,2,QA,Clear cache and run a disk cleanup utility,2,NULL,2022-02-23 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4291,2022-02-23 00:00:00,1961,Michael Brown,Lack of collaboration on shared projects,2,Finance,Implement a clear communication plan using project management tools,4,NULL,2022-02-23 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4292,2022-02-23 00:00:00,1961,Michael Brown,Confusion with new company software,3,HR,Automate data entry using a workflow management tool,1,NULL,2022-02-23 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4293,2022-02-23 00:00:00,1961,Michael Brown,Team communication is unclear,5,Operations,Schedule a training session for all employees,1,NULL,2022-02-23 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4294,2022-02-24 00:00:00,1290,Emily Johnson,Employee absence without notice,4,Design,Request additional resources from the project manager and adjust the timeline,1,NULL,2022-02-24 00:00:00,2,NULL,NULL,NULL,NULL,NULL
4295,2022-02-24 00:00:00,1284,Sarah Davis,Printer not connecting to the network,1,Operations,Clear cache and run a disk cleanup utility,5,NULL,2022-02-24 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4296,2022-02-24 00:00:00,1668,David Wilson,Slow response times for customer emails,1,Design,Reconfigure email settings and ensure synchronization is enabled,3,2023-9-24 00:00:00,2022-02-24 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4297,2022-02-24 00:00:00,1668,David Wilson,Cannot log into company CRM system,5,QA,Implement a clear communication plan using project management tools,2,NULL,2022-02-24 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4298,2022-02-24 00:00:00,1284,Sarah Davis,Slow response times for customer emails,5,Engineering,Monitor workloads and encourage regular breaks and time-off,3,2023-11-26 00:00:00,2022-02-24 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4299,2022-02-24 00:00:00,1961,Michael Brown,Employee absence without notice,4,Operations,Request additional resources from the project manager and adjust the timeline,4,NULL,2022-02-24 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4300,2022-02-25 00:00:00,1284,Sarah Davis,Lack of collaboration on shared projects,1,Design,Monitor workloads and encourage regular breaks and time-off,2,NULL,2022-02-25 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4301,2022-02-25 00:00:00,1961,Michael Brown,Difficulty accessing shared files,1,Operations,Check backup and retrieve from last sync,2,NULL,2022-02-25 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4302,2022-02-26 00:00:00,1284,Sarah Davis,Missing important files from project folder,5,Finance,Request additional resources from the project manager and adjust the timeline,2,NULL,2022-02-26 00:00:00,1,NULL,NULL,NULL,NULL,NULL
4303,2022-02-26 00:00:00,1668,David Wilson,Missing important files from project folder,5,HR,Reset the password and check internet connectivity,1,NULL,2022-02-26 00:00:00,4,NULL,NULL,NULL,NULL,NULL
4304,2022-02-26 00:00:00,1538,James Harris,Emails not syncing across devices,2,Operations,Schedule regular check-ins and use collaboration tools like Slack or Microsoft Teams,5,NULL,2022-02-26 00:00:00,3,NULL,NULL,NULL,NULL,NULL
4305,2022-02-26 00:00:00,1917,John Smith,Emails not syncing across devices,3,Finance,Check permissions on the shared folder and ensure everyone has the correct access,1,NULL,2022-02-26 00:00:00,6,NULL,NULL,NULL,NULL,NULL
4306,2022-02-26 00:00:00,1874,Jessica Lee,Printer not connecting to the network,3,Operations,Reconfigure email settings and ensure synchronization is enabled,4,NULL,2022-02-26 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4307,2022-02-26 00:00:00,1874,Jessica Lee,Missed deadline due to lack of resources,3,Finance,Assign more staff to handle customer service during peak hours,4,NULL,2022-02-26 00:00:00,5,NULL,NULL,NULL,NULL,NULL
4308,2022-02-26 00:00:00,1961,Michael Brown,Customer service queries piling up,3,QA,Restart printer and check network settings,4,NULL,2022-02-26 00:00:00,7,NULL,NULL,NULL,NULL,NULL
4309,2022-02-27 00:00:00,1538,James Harris,Missing important files from project folder,2,QA,Request additional resources from the project manager and adjust the timeline,1,NULL,2022-02-27 00:00:00,3,NULL,NULL,NULL,NULL,NULL
